date,spot,return,excess_return,moving_average_10d,moving_average_30d,historical_volatility_10d,historical_volatility_30d,liquidation_level
2020-02-14,268.96,0.062165377751338596,0.05947046704299809,227.706,190.78133333333332,24.847760551897476,30.782142128561993,285.7
2020-02-15,285.7,-0.07227861393069646,-0.07497352463903696,237.38700000000003,194.785,26.82475102918504,34.92491332401065,285.7
2020-02-16,264.84,-0.021484669989427573,-0.02417958069776808,243.481,198.12533333333332,25.24771736657014,36.68899193484884,282.93
2020-02-17,259.06,0.034277773488767066,0.03158286278042656,248.048,201.09366666666668,23.251492568578286,37.91761181946926,282.93
2020-02-18,268.39,0.05100786169380379,0.04831295098546328,252.53400000000002,204.23033333333336,22.303736209184162,39.48365567424449,282.93
2020-02-19,282.93,-0.08528611317286959,-0.0879810238812101,258.45799999999997,208.09,21.64899936101704,41.34832974152393,282.93
2020-02-20,257.85,-0.00015512895094054862,-0.002850039659281056,261.33399999999995,211.12166666666664,19.07088834381358,41.55783598323178,274.94
2020-02-21,257.0,0.03712062256809347,0.03442571185975296,264.731,214.029,13.781953135249143,41.616752541121755,274.94
2020-02-22,264.44,-0.00994554530328239,-0.012640456011622898,267.472,217.236,9.815455839303349,41.67271650240303,274.94
2020-02-23,262.04,0.04922912532437787,0.046534214616037364,267.121,220.533,9.953609563033616,41.15390651838699,274.94
2020-02-24,274.94,-0.03313450207317965,-0.03582941278152016,267.719,224.305,10.25154671256883,40.767229803631075,274.94
2020-02-25,265.92,-0.07355595667870037,-0.07625086738704087,265.741,227.82700000000003,8.073572044364058,39.5905576647626,265.92
2020-02-26,247.49,-0.09527657683138717,-0.09797148753972768,264.00600000000003,230.46533333333335,9.937739738546824,38.098810618898696,247.49
2020-02-27,223.28,0.017825152275170144,0.015130241566829636,260.428,232.22333333333333,16.312746754199583,36.418036582245094,246.46
2020-02-28,227.8,-0.005004389815627808,-0.007699300523968316,256.369,233.95033333333333,18.94843731463495,34.854293010536914,246.46
2020-02-29,228.68,-0.05129438516704573,-0.053989295875386235,250.94400000000002,235.77766666666668,18.252175638962623,32.9820140832621,246.46
2020-03-01,218.92,-0.004202448382970891,-0.006897359091311398,247.05100000000002,236.91933333333333,20.614359854776197,31.72058484625558,246.46
2020-03-02,218.0,0.06188073394495417,0.059185823236613665,243.151,238.205,22.154619508254772,30.04766279854667,246.46
2020-03-03,232.03,-0.03555574710166789,-0.038250657810008394,239.91,239.833,21.03663154277925,28.23239031862943,246.46
2020-03-04,223.77,0.0019663046878491204,-0.0007286060204913869,236.083,241.02300000000002,20.019885142305398,26.68532906376407,246.46
2020-03-05,224.51,0.018217451338470463,0.015522540630129955,231.04000000000002,242.155,14.82082468840501,25.146336917030663,246.46
2020-03-06,228.05,0.07564130673098005,0.07294639602263954,227.25300000000001,243.46033333333335,8.33882225896791,23.22935382647123,246.46
2020-03-07,246.46,-0.039235575752657695,-0.0419304864609982,227.15,244.879,8.062879276177604,21.99693009145291,246.46
2020-03-08,236.59,-0.15888245487974978,-0.1615773655880903,228.481,245.65233333333333,8.44269105334395,21.246737791519895,236.59
2020-03-09,199.81,0.015664881637555656,0.012969970929215148,225.68200000000002,244.86166666666665,12.403985739358724,22.502612428159196,203.69
2020-03-10,203.69,-0.015955618832539643,-0.01865052954088015,223.183,244.19500000000002,14.130108948231145,23.428683238198705,203.69
2020-03-11,200.62,-0.03055527863622767,-0.03325018934456818,221.35299999999998,243.246,15.826723567715531,24.608517112632974,200.62
2020-03-12,195.12,-0.4431631816318163,-0.4458580923401568,219.065,242.3156666666667,17.885266593235478,25.89318505512294,195.12
2020-03-13,107.87,0.23546861963474558,0.23277370892640506,206.64899999999997,238.0103333333333,38.77801652425705,35.68776284843909,137.02
2020-03-14,134.27,-0.08914873017055196,-0.09184364087889246,197.699,233.63433333333336,44.31976871429823,39.98448765444544,137.02
2020-03-15,122.59,0.009054572151072677,0.0063596614427321695,187.507,228.75533333333337,48.94661560198917,44.23012717464254,137.02
2020-03-16,123.21,-0.10396883369856334,-0.10666374440690385,177.023,223.339,50.50100924184038,46.88571676850583,137.76
2020-03-17,111.66,0.04039047107289992,0.03769556036455941,163.543,218.23300000000003,47.82710552953564,50.41810417519374,137.76
2020-03-18,115.3,0.022983521248915922,0.020288610540575416,151.41400000000002,213.441,42.304825887046746,53.16111888433579,138.73
2020-03-19,119.13,0.1479056492906909,0.14521073858235037,143.346,208.46566666666664,39.660282735586684,54.80044869457219,138.73
